id_mbes;X;Y;Z;id_moules;Nbrs_moules;Classe;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10;H11;H12;H13;H14;H15;H16;GMM_Classe;New_Classe
200637089;282590.000;5205768.000;7.929;629;40;Commun;1.735758;3.769212e-02;0.668513;0.999632;0.626100;0.373532;2.262250e-04;3.680309e-04;1.441268e-03;1.862000e-09;4.000000e-12;9.602580;6.015706;0.143000;-0.031000;0.112000;0;Abondant
200637090;282591.000;5205768.000;7.927;629;40;Commun;1.733775;2.849791e-02;0.667220;0.999841;0.624876;0.374965;9.780141e-05;1.589463e-04;1.632820e-04;1.863000e-09;1.000000e-12;9.601298;6.001148;0.079000;-0.036000;0.043000;0;Abondant
200637091;282592.000;5205768.000;7.930;629;40;Commun;1.733973;3.804826e-02;0.668280;0.999622;0.624488;0.375134;2.328385e-04;3.784196e-04;1.111553e-04;1.160000e-10;0.000000e+00;9.602096;6.000024;0.066000;-0.015000;0.051000;0;Abondant
200637599;282588.000;5205769.000;7.933;629;40;Commun;1.733971;3.046643e-02;0.667464;0.999806;0.625180;0.374626;1.194910e-04;1.942408e-04;3.172473e-04;1.160000e-10;0.000000e+00;9.600170;6.003701;0.076000;-0.059000;0.017000;0;Abondant
200637600;282589.000;5205769.000;7.923;629;40;Commun;1.734002;2.862312e-02;0.667252;0.999839;0.624989;0.374850;9.909226e-05;1.610557e-04;3.141359e-04;1.862000e-09;1.000000e-12;9.601867;6.002604;0.093000;-0.069000;0.024000;0;Abondant
200637601;282590.000;5205769.000;7.902;629;40;Commun;1.733678;2.184764e-02;0.666777;0.999928;0.625164;0.374764;4.405965e-05;7.161048e-05;1.981915e-04;1.863000e-09;0.000000e+00;9.600093;6.002321;0.058000;-0.037000;0.021000;0;Abondant
200637602;282591.000;5205769.000;7.894;629;40;Commun;1.733532;2.103966e-02;0.666679;0.999936;0.624869;0.375067;3.935390e-05;6.394994e-05;6.295763e-05;-1.160000e-10;-0.000000e+00;9.601123;6.000054;0.046000;-0.042000;0.004000;0;Abondant
200637603;282592.000;5205769.000;7.915;629;40;Commun;1.733361;1.410313e-02;0.666416;0.999981;0.624976;0.375004;1.185180e-05;1.925935e-05;3.500457e-06;-1.160000e-10;-0.000000e+00;9.600067;6.000000;0.018000;-0.013000;0.005000;0;Abondant
200638112;282589.000;5205770.000;7.920;629;40;Commun;1.733454;2.443884e-02;0.666896;0.999900;0.624894;0.375006;6.167700e-05;1.002309e-04;6.655820e-06;1.160000e-10;-0.000000e+00;9.600111;6.000010;0.037000;-0.037000;0.000000;0;Abondant
200638113;282590.000;5205770.000;7.904;629;40;Commun;1.733611;2.558132e-02;0.667002;0.999885;0.625018;0.374867;7.073524e-05;1.149623e-04;1.139925e-04;1.863000e-09;-0.000000e+00;9.600076;6.001320;0.050000;-0.032000;0.018000;0;Abondant
200638114;282591.000;5205770.000;7.902;629;40;Commun;1.733668;2.376567e-02;0.666838;0.999908;0.624832;0.375076;5.672026e-05;9.217134e-05;1.220914e-04;-1.160000e-10;0.000000e+00;9.601755;6.000368;0.053000;-0.008000;0.045000;0;Abondant
204840443;283580.000;5206428.000;3.660;274;4;Rare;1.738757;1.962115e-02;0.667266;0.999948;0.628614;0.371334;3.187465e-05;5.191479e-05;3.756412e-03;-1.862000e-09;-1.200000e-11;9.608060;6.040257;0.219000;-0.103000;0.116000;0;Commun
204840444;283581.000;5206428.000;3.593;274;4;Rare;1.736750;3.105619e-02;0.667879;0.999794;0.627186;0.372608;1.264736e-04;2.058482e-04;2.279799e-03;1.862000e-09;6.000000e-12;9.603568;6.025203;0.188000;-0.092000;0.096000;0;Commun
204840445;283582.000;5206428.000;3.504;274;4;Rare;1.735708;5.608890e-02;0.671796;0.998786;0.623179;0.375607;7.467993e-04;1.214002e-03;5.099854e-04;-1.160000e-10;0.000000e+00;9.609563;6.000140;0.125000;-0.024000;0.101000;0;Commun
204840954;283579.000;5206429.000;3.719;274;4;Rare;1.743211;3.034624e-02;0.668790;0.999808;0.632862;0.366946;1.177544e-04;1.923220e-04;7.000016e-03;-1.862000e-09;-1.400000e-11;9.605957;6.081091;0.291000;-0.158000;0.133000;0;Commun
204840955;283580.000;5206429.000;3.643;274;4;Rare;1.738161;3.678899e-02;0.668652;0.999658;0.627619;0.372039;2.102284e-04;3.423156e-04;3.110894e-03;-1.862000e-09;-1.000000e-11;9.607208;6.032956;0.188000;-0.070000;0.118000;0;Commun
204840956;283581.000;5206429.000;3.569;274;4;Rare;1.736186;6.849151e-02;0.675788;0.997785;0.623205;0.374580;1.360983e-03;2.215184e-03;3.609321e-04;1.863000e-09;-1.000000e-12;9.600229;6.004175;0.165000;-0.053000;0.112000;0;Commun
204840957;283582.000;5206429.000;3.476;274;4;Rare;1.757870;1.247163e-01;0.708626;0.986349;0.609537;0.376812;8.339923e-03;1.365111e-02;5.421964e-03;1.856000e-09;-2.600000e-11;9.665477;6.023411;0.548000;-0.047000;0.501000;2;Commun
204840958;283583.000;5206429.000;3.382;274;4;Rare;1.801856;1.173006e-01;0.706607;0.988619;0.636877;0.351742;6.857722e-03;1.138135e-02;3.588785e-02;1.150000e-10;1.000000e-11;9.771218;6.334275;0.735000;-0.109000;0.626000;2;Commun
204841466;283579.000;5206430.000;3.730;274;4;Rare;1.744776;2.583606e-02;0.668642;0.999881;0.634341;0.365540;7.262503e-05;1.187113e-04;8.181926e-03;1.862000e-09;1.700000e-11;9.606752;6.095096;0.291000;-0.137000;0.154000;0;Commun
204841467;283580.000;5206430.000;3.637;274;4;Rare;1.737263;4.953440e-02;0.670757;0.999164;0.626524;0.372640;5.135910e-04;8.362269e-04;2.184667e-03;1.862000e-09;5.000000e-12;9.602879;6.024461;0.172000;-0.014000;0.158000;0;Commun
204841468;283581.000;5206430.000;3.554;274;4;Rare;1.749872;1.134026e-01;0.700272;0.989794;0.616332;0.373462;6.235670e-03;1.020620e-02;3.569030e-03;1.860000e-09;-1.600000e-11;9.622059;6.028586;0.444000;-0.043000;0.401000;2;Commun
204841469;283582.000;5206430.000;3.459;274;4;Rare;1.790136;1.196737e-01;0.705581;0.987956;0.617675;0.370281;7.336183e-03;1.204428e-02;2.583101e-02;1.150000e-10;8.000000e-12;9.813363;6.179661;0.648000;-0.142000;0.506000;2;Commun
204841470;283583.000;5206430.000;3.361;274;4;Rare;1.818634;8.542176e-02;0.682428;0.995689;0.618143;0.377546;2.650013e-03;4.310947e-03;4.416480e-02;-1.811000e-09;2.170000e-10;10.061510;6.262824;0.830000;-0.501000;0.329000;2;Commun
204841471;283584.000;5206430.000;3.184;274;4;Rare;1.802740;8.832089e-02;0.686099;0.995215;0.630755;0.364461;2.916803e-03;4.784501e-03;3.775916e-02;-1.140000e-10;-1.200000e-11;9.891133;6.286202;0.873000;-0.626000;0.247000;2;Commun
204841978;283579.000;5206431.000;3.744;274;4;Rare;1.744079;3.278382e-02;0.669262;0.999757;0.634094;0.365663;1.484126e-04;2.425923e-04;7.689844e-03;1.862000e-09;1.100000e-11;9.602903;6.091475;0.289000;-0.115000;0.174000;0;Commun
204841979;283580.000;5206431.000;3.642;274;4;Rare;1.736322;6.888939e-02;0.675945;0.997746;0.623251;0.374495;1.384862e-03;2.254223e-03;4.317168e-04;1.863000e-09;-1.000000e-12;9.600255;6.005006;0.137000;0.000000;0.137000;0;Commun
204841980;283581.000;5206431.000;3.556;274;4;Rare;1.768046;1.044292e-01;0.695875;0.992041;0.629890;0.362151;4.836228e-03;7.959506e-03;1.733212e-02;1.855000e-09;-7.000000e-11;9.668446;6.167010;0.516000;-0.028000;0.488000;2;Commun
204841981;283582.000;5206431.000;3.448;274;4;Rare;1.800373;7.426489e-02;0.683042;0.997149;0.653993;0.343156;1.717691e-03;2.850842e-03;4.097975e-02;-1.842000e-09;1.700000e-10;9.762852;6.412671;0.680000;-0.401000;0.279000;2;Commun
204841982;283583.000;5206431.000;3.286;274;4;Rare;1.780892;7.575146e-02;0.681423;0.996986;0.639509;0.357476;1.831892e-03;3.014448e-03;2.805686e-02;-1.846000e-09;1.240000e-10;9.740295;6.258371;0.738000;-0.506000;0.232000;2;Commun
204841983;283584.000;5206431.000;3.180;274;4;Rare;1.754470;5.488960e-02;0.673182;0.998860;0.633061;0.365799;6.973649e-04;1.140430e-03;1.301999e-02;-1.857000e-09;-5.400000e-11;9.655612;6.123602;0.468000;-0.329000;0.139000;2;Commun
204842490;283579.000;5206432.000;3.777;274;4;Rare;1.740794;7.887878e-02;0.679463;0.996611;0.619518;0.377093;2.083802e-03;3.388879e-03;1.825135e-03;-1.160000e-10;-0.000000e+00;9.633635;6.000861;0.260000;-0.098000;0.162000;0;Commun
204842491;283580.000;5206432.000;3.669;274;4;Rare;1.739661;8.384124e-02;0.681982;0.995924;0.620232;0.375692;2.503156e-03;4.076100e-03;1.013890e-03;1.861000e-09;-4.000000e-12;9.615020;6.002737;0.264000;-0.024000;0.240000;0;Commun
204842492;283581.000;5206432.000;3.565;274;4;Rare;1.780797;1.152654e-01;0.698728;0.989314;0.598770;0.390544;6.595706e-03;1.068598e-02;1.746979e-02;1.150000e-10;4.000000e-12;9.892454;6.029013;0.570000;-0.136000;0.434000;2;Commun
204842493;283582.000;5206432.000;3.441;274;4;Rare;1.791371;6.462716e-02;0.680723;0.998120;0.662651;0.335470;1.127961e-03;1.879645e-03;3.781074e-02;-1.853000e-09;1.190000e-10;9.674891;6.429258;0.708000;-0.488000;0.220000;2;Commun
204842494;283583.000;5206432.000;3.268;274;4;Rare;1.754677;4.260342e-02;0.671651;0.999466;0.639918;0.359549;3.251295e-04;5.335326e-04;1.456541e-02;-1.860000e-09;-4.100000e-11;9.623547;6.163414;0.436000;-0.279000;0.157000;2;Commun
204843003;283580.000;5206433.000;3.773;274;4;Rare;1.744878;9.655917e-02;0.689627;0.993741;0.623183;0.370558;3.826774e-03;6.259461e-03;3.645286e-03;-1.863000e-09;4.000000e-12;9.600714;6.043096;0.324000;-0.014000;0.310000;0;Commun
204843004;283581.000;5206433.000;3.632;274;4;Rare;1.787070;1.023927e-01;0.688315;0.992566;0.594376;0.398190;4.619460e-03;7.433836e-03;2.130848e-02;1.140000e-10;3.000000e-12;9.994526;6.014805;0.576000;-0.240000;0.336000;2;Commun
204843005;283582.000;5206433.000;3.477;274;4;Rare;1.777409;6.340200e-02;0.679325;0.998229;0.655925;0.342304;1.067139e-03;1.770881e-03;2.926092e-02;-1.858000e-09;7.700000e-11;9.639652;6.339960;0.617000;-0.434000;0.183000;2;Commun
206262023;281602.719;5206881.500;0.736;288;4;Rare;1.734534;4.530950e-02;0.669468;0.999361;0.624216;0.375145;3.933322e-04;6.393594e-04;2.722204e-04;-1.160000e-10;0.000000e+00;9.603724;6.000937;0.112000;-0.107000;0.005000;0;Commun
208079896;282292.156;5207435.000;11.322;296;5;Rare;1.744345;6.108452e-02;0.674236;0.998429;0.628832;0.369596;9.629460e-04;1.571504e-03;6.348724e-03;1.160000e-10;1.000000e-12;9.619697;6.064292;0.319000;-0.221000;0.098000;0;Commun
208080572;282293.875;5207437.500;11.295;296;5;Rare;1.741731;4.144962e-02;0.668854;0.999511;0.624703;0.374808;3.010365e-04;4.893895e-04;4.559719e-03;1.160000e-10;1.000000e-12;9.642464;6.028392;0.286000;-0.129000;0.157000;0;Commun
208080915;282290.750;5207438.500;11.214;296;5;Rare;1.740774;9.169264e-02;0.686281;0.994654;0.620587;0.374066;3.277421e-03;5.346391e-03;1.181510e-03;-1.160000e-10;-0.000000e+00;9.604094;6.011526;0.286000;-0.286000;0.000000;0;Commun
208704077;283660.000;5207428.000;8.303;248;1;Inexistant;1.734620;3.603172e-02;0.668186;0.999679;0.625555;0.374124;1.976574e-04;3.214300e-04;7.057248e-04;-1.863000e-09;0.000000e+00;9.600051;6.008441;0.108000;-0.076000;0.032000;0;Rare
208704078;283661.000;5207428.000;8.286;248;1;Inexistant;1.735296;3.938853e-02;0.668383;0.999580;0.623927;0.375653;2.583840e-04;4.198136e-04;7.524000e-04;-1.160000e-10;0.000000e+00;9.612250;6.001377;0.114000;-0.026000;0.088000;0;Rare
208704459;283659.000;5207429.000;8.332;248;1;Inexistant;1.734526;3.295646e-02;0.667771;0.999754;0.625383;0.374371;1.512443e-04;2.459043e-04;6.523762e-04;1.160000e-10;-0.000000e+00;9.601434;6.006936;0.106000;-0.042999;0.063001;0;Rare
208704460;283660.000;5207429.000;8.311;248;1;Inexistant;1.733958;3.973915e-02;0.668578;0.999569;0.624716;0.374853;2.652706e-04;4.312182e-04;1.225293e-04;-1.160000e-10;0.000000e+00;9.600043;6.001442;0.080000;-0.016000;0.064000;0;Rare
208704461;283661.000;5207429.000;8.284;248;1;Inexistant;1.733876;4.115579e-02;0.668772;0.999521;0.624520;0.375001;2.946969e-04;4.790234e-04;1.800068e-05;-1.160000e-10;-0.000000e+00;9.600179;6.000104;0.077000;-0.030999;0.046000;0;Rare
208704462;283662.000;5207429.000;8.327;248;1;Inexistant;1.733710;2.730626e-02;0.667149;0.999860;0.625068;0.374792;8.603100e-05;1.398303e-04;1.696182e-04;1.160000e-10;0.000000e+00;9.600029;6.002017;0.061000;-0.017000;0.044000;0;Rare
208704463;283663.000;5207429.000;8.418;248;1;Inexistant;1.733949;2.883223e-02;0.667261;0.999835;0.624931;0.374904;1.012825e-04;1.646104e-04;2.716544e-04;1.160000e-10;0.000000e+00;9.601871;6.002090;0.086000;-0.034000;0.052000;0;Rare
208704845;283658.000;5207430.000;8.306;248;1;Inexistant;1.733580;1.803680e-02;0.666567;0.999960;0.625059;0.374901;2.479196e-05;4.029038e-05;1.359798e-04;1.863000e-09;1.000000e-12;9.600546;6.001290;0.047000;-0.033000;0.014000;0;Rare
208704846;283659.000;5207430.000;8.313;248;1;Inexistant;1.733920;2.651764e-02;0.667118;0.999872;0.625260;0.374612;7.878389e-05;1.280645e-04;3.314595e-04;1.863000e-09;1.000000e-12;9.600204;6.003851;0.070001;-0.033000;0.037001;0;Rare
208704847;283660.000;5207430.000;8.317;248;1;Inexistant;1.734355;2.511465e-02;0.667095;0.999891;0.625739;0.374152;6.691609e-05;1.088026e-04;6.782047e-04;1.863000e-09;0.000000e+00;9.600006;6.008142;0.100000;-0.063001;0.037000;0;Rare
208704848;283661.000;5207430.000;8.294;248;1;Inexistant;1.733953;2.912282e-02;0.667225;0.999830;0.624577;0.375254;1.043899e-04;1.696248e-04;2.062940e-04;-1.160000e-10;-0.000000e+00;9.603930;6.000020;0.075000;-0.052000;0.023000;0;Rare
208704849;283662.000;5207430.000;8.301;248;1;Inexistant;1.733498;2.612339e-02;0.667018;0.999878;0.624874;0.375004;7.533230e-05;1.224239e-04;1.889389e-05;1.863000e-09;-0.000000e+00;9.600209;6.000096;0.039000;-0.039000;0.000000;0;Rare
208704850;283663.000;5207430.000;8.395;248;1;Inexistant;1.733937;3.572419e-02;0.667987;0.999687;0.624663;0.375024;1.927014e-04;3.131955e-04;1.512537e-04;1.160000e-10;-0.000000e+00;9.601634;6.000793;0.076000;-0.052000;0.024000;0;Rare
208705232;283658.000;5207431.000;8.345;248;1;Inexistant;1.734840;1.713721e-02;0.666624;0.999965;0.625582;0.374384;2.126016e-05;3.456159e-05;9.608754e-04;1.862000e-09;-4.000000e-12;9.604501;6.008730;0.121000;-0.071000;0.050000;0;Rare
208705233;283659.000;5207431.000;8.339;248;1;Inexistant;1.734879;2.402422e-02;0.666986;0.999905;0.625562;0.374342;5.857608e-05;9.523022e-05;9.535839e-04;1.862000e-09;-4.000000e-12;9.604111;6.008885;0.134000;-0.083000;0.051000;0;Rare
208705234;283660.000;5207431.000;8.352;248;1;Inexistant;1.736195;2.964732e-02;0.667430;0.999821;0.625445;0.374376;1.100979e-04;1.789975e-04;1.653721e-03;1.862000e-09;-8.000000e-12;9.611098;6.012938;0.169000;-0.122000;0.047000;0;Rare
208705235;283661.000;5207431.000;8.340;248;1;Inexistant;1.737422;2.482806e-02;0.667124;0.999895;0.626025;0.373870;6.464431e-05;1.051268e-04;2.496669e-03;1.861000e-09;-1.200000e-11;9.615337;6.020450;0.174000;-0.095000;0.079000;0;Rare
208705236;283662.000;5207431.000;8.321;248;1;Inexistant;1.736009;3.254060e-02;0.667742;0.999763;0.625487;0.374276;1.455840e-04;2.367139e-04;1.529574e-03;-1.862000e-09;7.000000e-12;9.609137;6.012669;0.159000;-0.039000;0.120000;0;Rare
208705237;283663.000;5207431.000;8.350;248;1;Inexistant;1.734536;2.638060e-02;0.667118;0.999874;0.625320;0.374554;7.756697e-05;1.260907e-04;6.980061e-04;-1.862000e-09;3.000000e-12;9.603277;6.006333;0.118000;-0.037000;0.081000;0;Rare
208705622;283658.000;5207432.000;8.412;248;1;Inexistant;1.733559;2.955222e-02;0.667311;0.999823;0.624829;0.374994;1.090664e-04;1.772528e-04;2.195078e-05;-1.160000e-10;0.000000e+00;9.600165;6.000160;0.052000;-0.014000;0.038000;0;Rare
208705623;283659.000;5207432.000;8.321;248;1;Inexistant;1.733662;3.125574e-02;0.667473;0.999790;0.624767;0.375023;1.290422e-04;2.097176e-04;5.659342e-05;1.863000e-09;-0.000000e+00;9.600721;6.000228;0.063000;-0.063000;0.000000;0;Rare
208705624;283660.000;5207432.000;8.347;248;1;Inexistant;1.734944;4.201758e-02;0.669002;0.999490;0.624994;0.374497;3.135533e-04;5.098419e-04;7.082629e-04;1.862000e-09;-3.000000e-12;9.602933;6.006667;0.136000;-0.084000;0.052000;0;Rare
208705625;283661.000;5207432.000;8.359;248;1;Inexistant;1.737040;4.493345e-02;0.669493;0.999376;0.624768;0.374608;3.835363e-04;6.236358e-04;1.824678e-03;-1.861000e-09;9.000000e-12;9.614522;6.012842;0.184000;-0.101000;0.083000;0;Rare
208705626;283662.000;5207432.000;8.360;248;1;Inexistant;1.736866;3.581597e-02;0.668398;0.999684;0.626924;0.372760;1.940297e-04;3.157941e-04;2.251966e-03;-1.160000e-10;0.000000e+00;9.604461;6.024303;0.171000;-0.049000;0.122000;0;Rare
208705627;283663.000;5207432.000;8.365;248;1;Inexistant;1.736206;3.232440e-02;0.668023;0.999768;0.627220;0.372548;1.426104e-04;2.321247e-04;1.961949e-03;-1.160000e-10;0.000000e+00;9.600053;6.023571;0.156000;-0.048000;0.108000;0;Rare
208706007;283659.000;5207433.000;8.396;248;1;Inexistant;1.733382;1.424957e-02;0.666419;0.999980;0.624970;0.375011;1.222488e-05;1.986554e-05;1.390478e-05;1.863000e-09;0.000000e+00;9.600215;6.000033;0.023000;-0.011000;0.012000;0;Rare
208706008;283660.000;5207433.000;8.345;248;1;Inexistant;1.733443;1.718660e-02;0.666523;0.999965;0.625002;0.374963;2.144910e-05;3.485632e-05;4.876878e-05;1.160000e-10;0.000000e+00;9.600187;6.000468;0.035000;-0.023000;0.012000;0;Rare
208706009;283661.000;5207433.000;8.369;248;1;Inexistant;1.733469;1.449394e-02;0.666443;0.999979;0.625067;0.374912;1.286420e-05;2.090573e-05;8.181743e-05;1.160000e-10;0.000000e+00;9.600111;6.000913;0.036000;-0.018000;0.018000;0;Rare
208706010;283662.000;5207433.000;8.363;248;1;Inexistant;1.733505;1.644113e-02;0.666510;0.999969;0.625087;0.374882;1.877668e-05;3.051488e-05;1.017767e-04;1.160000e-10;0.000000e+00;9.600073;6.001176;0.037000;-0.016000;0.021000;0;Rare
216385689;275838.000;5209573.000;6.768;642;1;Inexistant;1.739266;5.976191e-02;0.673596;0.998529;0.627458;0.371071;9.021110e-04;1.470802e-03;3.235288e-03;1.863000e-09;-4.000000e-12;9.600956;6.038320;0.258000;-0.145000;0.113000;0;Rare
216385690;275839.000;5209573.000;6.541;642;1;Inexistant;1.736508;6.658851e-02;0.675199;0.997965;0.623796;0.374169;1.250196e-03;2.035152e-03;7.344656e-04;1.863000e-09;-2.000000e-12;9.600650;6.008389;0.189000;0.000000;0.189000;0;Rare
216385691;275840.000;5209573.000;6.479;642;1;Inexistant;1.734804;5.275147e-02;0.671053;0.998990;0.623890;0.375100;6.209921e-04;1.009677e-03;2.088020e-04;1.862000e-09;-1.000000e-12;9.602771;6.000772;0.138000;-0.091000;0.047000;0;Rare
216386200;275837.000;5209574.000;6.772;642;1;Inexistant;1.740898;8.539757e-02;0.682714;0.995691;0.619865;0.375826;2.646046e-03;4.309040e-03;1.558713e-03;1.861000e-09;-7.000000e-12;9.621273;6.005346;0.294000;-0.198000;0.096000;0;Rare
216386201;275838.000;5209574.000;6.610;642;1;Inexistant;1.740855;4.370801e-02;0.670257;0.999425;0.630467;0.368959;3.522583e-04;5.747503e-04;5.068257e-03;1.862000e-09;-8.000000e-12;9.602559;6.059613;0.289000;-0.161000;0.128000;0;Rare
216386202;275839.000;5209574.000;6.496;642;1;Inexistant;1.735573;6.278799e-02;0.673810;0.998295;0.623253;0.375042;1.048031e-03;1.704792e-03;2.353446e-04;1.862000e-09;-1.000000e-12;9.602579;6.001206;0.161000;-0.097000;0.064000;0;Rare
216386203;275840.000;5209574.000;6.451;642;1;Inexistant;1.735421;6.184323e-02;0.673569;0.998371;0.623608;0.374764;1.001233e-03;1.628872e-03;2.464321e-04;1.160000e-10;-0.000000e+00;9.600544;6.002611;0.161000;-0.138000;0.023000;0;Rare
216386204;275841.000;5209574.000;6.475;642;1;Inexistant;1.739048;5.657401e-02;0.672728;0.998753;0.627749;0.371003;7.650816e-04;1.247270e-03;3.258267e-03;-1.863000e-09;3.000000e-12;9.600672;6.038791;0.230000;-0.157000;0.073000;0;Rare
216386711;275836.000;5209575.000;6.683;642;1;Inexistant;1.737310;6.232964e-02;0.673528;0.998333;0.622488;0.375845;1.025504e-03;1.667288e-03;1.110959e-03;-1.861000e-09;4.000000e-12;9.617161;6.002599;0.207000;-0.167000;0.040000;0;Rare
216386712;275837.000;5209575.000;6.538;642;1;Inexistant;1.739434;5.632564e-02;0.672653;0.998769;0.627716;0.371053;7.550478e-04;1.230862e-03;3.480645e-03;-1.862000e-09;7.000000e-12;9.603193;6.039896;0.235000;-0.136000;0.099000;0;Rare
216386713;275838.000;5209575.000;6.437;642;1;Inexistant;1.738454;3.230040e-02;0.668355;0.999768;0.629136;0.370633;1.421939e-04;2.317190e-04;3.600375e-03;-1.863000e-09;5.000000e-12;9.601190;6.042675;0.192000;-0.056000;0.136000;0;Rare
216386714;275839.000;5209575.000;6.466;642;1;Inexistant;1.734310;4.208136e-02;0.668879;0.999488;0.624237;0.375251;3.150721e-04;5.120744e-04;2.017458e-04;-1.160000e-10;-0.000000e+00;9.603866;6.000004;0.095000;-0.030000;0.065000;0;Rare
216386715;275840.000;5209575.000;6.515;642;1;Inexistant;1.734167;4.475391e-02;0.669387;0.999384;0.624366;0.375018;3.790110e-04;6.161196e-04;9.859772e-05;1.160000e-10;-0.000000e+00;9.601085;6.000504;0.081000;-0.073000;0.008000;0;Rare
216386716;275841.000;5209575.000;6.612;642;1;Inexistant;1.738181;6.342345e-02;0.673865;0.998243;0.622376;0.375867;1.080574e-03;1.756895e-03;1.553203e-03;1.160000e-10;-0.000000e+00;9.621577;6.005147;0.230000;-0.159000;0.071000;0;Rare
216387223;275836.000;5209576.000;6.492;642;1;Inexistant;1.736465;7.387429e-02;0.677759;0.997218;0.622336;0.374881;1.709123e-03;2.782283e-03;1.168040e-04;1.863000e-09;-0.000000e+00;9.600206;6.001267;0.172000;-0.172000;0.000000;0;Rare
216387224;275837.000;5209576.000;6.382;642;1;Inexistant;1.741323;7.212368e-02;0.676560;0.997414;0.619596;0.377817;1.591838e-03;2.586369e-03;2.485519e-03;1.160000e-10;0.000000e+00;9.645620;6.001338;0.256000;-0.144000;0.112000;0;Rare
216387225;275838.000;5209576.000;6.341;642;1;Inexistant;1.739437;4.292461e-02;0.669892;0.999456;0.629174;0.370282;3.338013e-04;5.441836e-04;4.037750e-03;1.862000e-09;7.000000e-12;9.602710;6.046999;0.253000;-0.133000;0.120000;0;Rare
