        id           X            Y       Z  Nbrs_Moules id_moules
 105717136  252008.541  5188287.797  19.500            0       186
 105717137  252010.000  5188288.000  19.626            0       186
 105717592  252009.000  5188289.000  19.504            0       186
 105716680  252011.000  5188287.000  19.719            0       186
 105716681  252012.000  5188287.000  19.757            0       186
 105717138  252011.361  5188288.007  19.700            0       186
 105717139  252012.000  5188288.000  19.688            0       186
 105717594  252011.000  5188289.000  19.602            0       186
  28291403  160965.000  5143400.000   9.657            1       187
  28291910  160965.000  5143401.000   9.649            1       187
  28290393  160967.000  5143398.000   9.349            1       187
  28290394  160968.000  5143398.000   9.184            1       187
  28290898  160966.000  5143399.000   9.595            1       187
  28290899  160967.000  5143399.000   9.479            1       187
  28290900  160968.000  5143399.000   9.449            1       187
  28291404  160966.000  5143400.000   9.645            1       187
  28291405  160967.000  5143400.000   9.588            1       187
  28291406  160968.000  5143400.000   9.528            1       187
  28291911  160966.000  5143401.000   9.634            1       187
  28291912  160967.000  5143401.000   9.579            1       187
  28291913  160968.000  5143401.000   9.521            1       187
  28290395  160969.000  5143398.000   9.001            1       187
  28290396  160970.000  5143398.000   8.817            1       187
  28290397  160971.000  5143398.000   8.648            1       187
  28290901  160969.000  5143399.000   9.354            1       187
  28290902  160970.000  5143399.000   9.260            1       187
  28291407  160969.000  5143400.000   9.493            1       187
  28291408  160970.000  5143400.000   9.454            1       187
  28291914  160969.000  5143401.000   9.508            1       187
  28291915  160970.000  5143401.000   9.491            1       187
  28290903  160971.000  5143399.000   9.103            1       187
  28290904  160972.000  5143399.000   8.883            1       187
  28291409  160971.000  5143400.000   9.326            1       187
  28291410  160972.000  5143400.000   9.110            1       187
  28291916  160971.000  5143401.000   9.403            1       187
  28291917  160972.000  5143401.000   9.245            1       187
  28291411  160973.000  5143400.000   8.894            1       187
  28291918  160973.000  5143401.000   9.087            1       187
  28292418  160965.000  5143402.000   9.640            1       187
  28292927  160965.000  5143403.000   9.693            1       187
  28293437  160965.000  5143404.000   9.800            1       187
  28293948  160965.000  5143405.000   9.907            1       187
  28292419  160966.000  5143402.000   9.623            1       187
  28292420  160967.000  5143402.000   9.570            1       187
  28292421  160968.000  5143402.000   9.517            1       187
  28292928  160966.000  5143403.000   9.687            1       187
  28292929  160967.000  5143403.000   9.622            1       187
  28292930  160968.000  5143403.000   9.595            1       187
  28293438  160966.000  5143404.000   9.814            1       187
  28293439  160967.000  5143404.000   9.724            1       187
  28293440  160968.000  5143404.000   9.674            1       187
  28293949  160966.000  5143405.000   9.941            1       187
  28293950  160967.000  5143405.000   9.827            1       187
  28293951  160968.000  5143405.000   9.790            1       187
  28294461  160966.000  5143406.000  10.052            1       187
  28294462  160967.000  5143406.000   9.959            1       187
  28294463  160968.000  5143406.000   9.943            1       187
  28294974  160967.000  5143407.000  10.091            1       187
  28294975  160968.000  5143407.000  10.096            1       187
  28292422  160969.000  5143402.000   9.520            1       187
  28292423  160970.000  5143402.000   9.525            1       187
  28292931  160969.000  5143403.000   9.606            1       187
  28292932  160970.000  5143403.000   9.626            1       187
  28293441  160969.000  5143404.000   9.692            1       187
  28293442  160970.000  5143404.000   9.727            1       187
  28292424  160971.000  5143402.000   9.481            1       187
  28292425  160972.000  5143402.000   9.380            1       187
  28292933  160971.000  5143403.000   9.617            1       187
  28292934  160972.000  5143403.000   9.558            1       187
  28293443  160971.000  5143404.000   9.754            1       187
  28293444  160972.000  5143404.000   9.737            1       187
  28293952  160969.000  5143405.000   9.811            1       187
  28293953  160970.000  5143405.000   9.854            1       187
  28294464  160969.000  5143406.000   9.964            1       187
  28294465  160970.000  5143406.000  10.006            1       187
  28294976  160969.000  5143407.000  10.117            1       187
  28294977  160970.000  5143407.000  10.153            1       187
  28293954  160971.000  5143405.000   9.893            1       187
  28293955  160972.000  5143405.000   9.885            1       187
  28294466  160971.000  5143406.000  10.033            1       187
  28294467  160972.000  5143406.000  10.002            1       187
  28294978  160971.000  5143407.000  10.157            1       187
  28292426  160973.000  5143402.000   9.279            1       187
  28292427  160974.000  5143402.000   9.183            1       187
  28292935  160973.000  5143403.000   9.499            1       187
  28292936  160974.000  5143403.000   9.364            1       187
  28293445  160973.000  5143404.000   9.720            1       187
  28293956  160973.000  5143405.000   9.877            1       187
 176435358  277545.330  5200337.180   9.398            3       189
 176436020  277542.790  5200338.930   9.068            3       189
 176436681  277545.370  5200340.940   9.217            3       189
 176437013  277542.350  5200341.970   9.117            3       189
 176437014  277548.620  5200342.200   9.357            3       189
 104746392  251009.000  5187623.000   5.016           16       192
 104746891  251008.000  5187624.000   4.934           16       192
 104746892  251009.000  5187624.000   5.020           16       192
 104745893  251010.000  5187622.000   5.098           16       192
 104745894  251011.000  5187622.000   5.170           16       192
 104745895  251012.000  5187622.000   5.242           16       192
 104745896  251013.000  5187622.000   5.314           16       192
 104746393  251010.000  5187623.000   5.102           16       192
 104746394  251011.000  5187623.000   5.174           16       192
 104746395  251012.000  5187623.000   5.246           16       192
 104746396  251013.000  5187623.000   5.328           16       192
 104746893  251010.000  5187624.000   5.106           16       192
 104746894  251011.000  5187624.000   5.178           16       192
 104746895  251012.000  5187624.000   5.260           16       192
 104746896  251013.000  5187624.000   5.342           16       192
